Date,Close,Total Shares,Market Cap,Company
2019-03-27,1178.010009765625,6658900.0,7844250854.02832,GOOGL
2019-03-28,1172.27001953125,6658900.0,7806028833.056641,GOOGL
2019-03-29,1176.8900146484375,6658900.0,7836792918.54248,GOOGL
2019-04-01,1198.97998046875,6658900.0,7983887791.943359,GOOGL
2019-04-02,1205.5400390625,6658900.0,8027570566.113281,GOOGL
2019-04-03,1210.81005859375,6658900.0,8062663099.169922,GOOGL
2019-04-04,1219.449951171875,6658900.0,8120195279.858398,GOOGL
2019-04-05,1211.449951171875,6658900.0,8066924079.858398,GOOGL
2019-04-08,1208.280029296875,6658900.0,8045815887.084961,GOOGL
2019-04-09,1202.68994140625,6658900.0,8008592050.830078,GOOGL
2019-04-10,1206.449951171875,6658900.0,8033629579.858398,GOOGL
2019-04-11,1209.5899658203125,6658900.0,8054538623.400879,GOOGL
2019-04-12,1222.72998046875,6658900.0,8142036666.943359,GOOGL
2019-04-15,1226.530029296875,6658900.0,8167340812.084961,GOOGL
2019-04-16,1231.9100341796875,6658900.0,8203165726.599121,GOOGL
2019-04-17,1240.1400146484375,6658900.0,8257968343.54248,GOOGL
2019-04-18,1241.469970703125,6658900.0,8266824387.915039,GOOGL
2019-04-22,1253.760009765625,6658900.0,8348662529.02832,GOOGL
2019-04-23,1270.5899658203125,6658900.0,8460731523.400879,GOOGL
2019-04-24,1260.050048828125,6658900.0,8390547270.141602,GOOGL
2019-04-25,1267.3399658203125,6658900.0,8439090098.400879,GOOGL
2019-04-26,1277.4200439453125,6658900.0,8506212330.627441,GOOGL
2019-04-29,1296.199951171875,6658900.0,8631265854.858398,GOOGL
2019-04-30,1198.9599609375,6658900.0,7983754483.886719,GOOGL
2019-05-01,1173.3199462890625,6658900.0,7813020190.344238,GOOGL
2019-05-02,1166.510009765625,6658900.0,7767673504.02832,GOOGL
2019-05-03,1189.550048828125,6658900.0,7921094820.141602,GOOGL
2019-05-06,1193.4599609375,6658900.0,7947130533.886719,GOOGL
2019-05-07,1178.8599853515625,6658900.0,7849910756.45752,GOOGL
2019-05-08,1170.780029296875,6658900.0,7796107137.084961,GOOGL
2019-05-09,1167.969970703125,6658900.0,7777395237.915039,GOOGL
2019-05-10,1167.6400146484375,6658900.0,7775198093.54248,GOOGL
2019-05-13,1136.5899658203125,6658900.0,7568438923.400879,GOOGL
2019-05-14,1124.8599853515625,6658900.0,7490330156.45752,GOOGL
2019-05-15,1170.800048828125,6658900.0,7796240445.141602,GOOGL
2019-05-16,1184.5,6658900.0,7887467050.0,GOOGL
2019-05-17,1168.780029296875,6658900.0,7782789337.084961,GOOGL
2019-05-20,1144.6600341796875,6658900.0,7622176701.599121,GOOGL
2019-05-21,1154.43994140625,6658900.0,7687300125.830078,GOOGL
2019-05-22,1155.8499755859375,6658900.0,7696689402.429199,GOOGL
2019-05-23,1145.3399658203125,6658900.0,7626704298.400879,GOOGL
2019-05-24,1138.6099853515625,6658900.0,7581890031.45752,GOOGL
2019-05-28,1139.56005859375,6658900.0,7588216474.169922,GOOGL
2019-05-29,1119.93994140625,6658900.0,7457568075.830078,GOOGL
2019-05-30,1121.4100341796875,6658900.0,7467357276.599121,GOOGL
2019-05-31,1106.5,6658900.0,7368072850.0,GOOGL
2019-06-03,1038.739990234375,6658900.0,6916865720.97168,GOOGL
2019-06-04,1054.489990234375,6658900.0,7021743395.97168,GOOGL
2019-06-05,1044.6400146484375,6658900.0,6956153393.54248,GOOGL
2019-06-06,1047.760009765625,6658900.0,6976929129.02832,GOOGL
2019-06-07,1068.3699951171875,6658900.0,7114168960.48584,GOOGL
2019-06-10,1082.760009765625,6658900.0,7209990629.02832,GOOGL
2019-06-11,1081.0400390625,6658900.0,7198537516.113281,GOOGL
2019-06-12,1079.0999755859375,6658900.0,7185618827.429199,GOOGL
2019-06-13,1091.010009765625,6658900.0,7264926554.02832,GOOGL
2019-06-14,1086.300048828125,6658900.0,7233563395.141602,GOOGL
2019-06-17,1093.8900146484375,6658900.0,7284104218.54248,GOOGL
2019-06-18,1105.239990234375,6658900.0,7359682570.97168,GOOGL
2019-06-19,1104.510009765625,6658900.0,7354821704.02832,GOOGL
2019-06-20,1113.199951171875,6658900.0,7412687154.858398,GOOGL
2019-06-21,1125.3699951171875,6658900.0,7493726260.48584,GOOGL
2019-06-24,1116.699951171875,6658900.0,7435993304.858398,GOOGL
2019-06-25,1087.5799560546875,6658900.0,7242086169.372559,GOOGL
2019-06-26,1080.3199462890625,6658900.0,7193742490.344238,GOOGL
2019-06-27,1076.6300048828125,6658900.0,7169171539.51416,GOOGL
2019-06-28,1082.800048828125,6658900.0,7210257245.141602,GOOGL
2019-07-01,1100.0,6658900.0,7324790000.0,GOOGL
2019-07-02,1112.5999755859375,6658900.0,7408691977.429199,GOOGL
2019-07-03,1122.989990234375,6658900.0,7477878045.97168,GOOGL
2019-07-05,1132.6700439453125,6658900.0,7542336555.627441,GOOGL
2019-07-08,1116.7900390625,6658900.0,7436593191.113281,GOOGL
2019-07-09,1124.2900390625,6658900.0,7486534941.113281,GOOGL
2019-07-10,1140.9100341796875,6658900.0,7597205826.599121,GOOGL
2019-07-11,1144.0799560546875,6658900.0,7618314019.372559,GOOGL
2019-07-12,1145.3399658203125,6658900.0,7626704298.400879,GOOGL
2019-07-15,1150.510009765625,6658900.0,7661131104.02832,GOOGL
2019-07-16,1153.4599609375,6658900.0,7680774533.886719,GOOGL
2019-07-17,1146.739990234375,6658900.0,7636026920.97168,GOOGL
2019-07-18,1147.239990234375,6658900.0,7639356370.97168,GOOGL
2019-07-19,1131.550048828125,6658900.0,7534878620.141602,GOOGL
2019-07-22,1139.2099609375,6658900.0,7585885208.886719,GOOGL
2019-07-23,1148.050048828125,6658900.0,7644750470.141602,GOOGL
2019-07-24,1139.72998046875,6658900.0,7589347966.943359,GOOGL
2019-07-25,1135.93994140625,6658900.0,7564110475.830078,GOOGL
2019-07-26,1245.219970703125,6658900.0,8291795262.915039,GOOGL
2019-07-29,1241.8399658203125,6658900.0,8269288148.400879,GOOGL
2019-07-30,1228.0,6658900.0,8177129200.0,GOOGL
2019-07-31,1218.199951171875,6658900.0,8111871654.858398,GOOGL
2019-08-01,1211.780029296875,6658900.0,8069122037.084961,GOOGL
2019-08-02,1196.3199462890625,6658900.0,7966174890.344238,GOOGL
2019-08-05,1154.75,6658900.0,7689364775.0,GOOGL
2019-08-06,1171.0799560546875,6658900.0,7798104319.372559,GOOGL
2019-08-07,1175.9100341796875,6658900.0,7830267326.599121,GOOGL
2019-08-08,1206.18994140625,6658900.0,8031898200.830078,GOOGL
2019-08-09,1188.9000244140625,6658900.0,7916766372.570801,GOOGL
2019-08-12,1174.5,6658900.0,7820878050.0,GOOGL
2019-08-13,1196.72998046875,6658900.0,7968905266.943359,GOOGL
2019-08-14,1164.25,6658900.0,7752624325.0,GOOGL
2019-08-15,1169.3199462890625,6658900.0,7786384590.344238,GOOGL
2019-08-16,1179.2099609375,6658900.0,7852241208.886719,GOOGL
2019-08-19,1200.43994140625,6658900.0,7993609525.830078,GOOGL
2019-08-20,1183.530029296875,6658900.0,7881008112.084961,GOOGL
2019-08-21,1191.5799560546875,6658900.0,7934611769.372559,GOOGL
2019-08-22,1191.52001953125,6658900.0,7934212658.056641,GOOGL
2019-08-23,1153.5799560546875,6658900.0,7681573569.372559,GOOGL
2019-08-26,1171.1800537109375,6658900.0,7798770859.655762,GOOGL
2019-08-27,1170.8199462890625,6658900.0,7796372940.344238,GOOGL
2019-08-28,1173.75,6658900.0,7815883875.0,GOOGL
2019-08-29,1194.239990234375,6658900.0,7952324670.97168,GOOGL
2019-08-30,1190.530029296875,6658900.0,7927620412.084961,GOOGL
2019-09-03,1169.550048828125,6658900.0,7787916820.141602,GOOGL
2019-09-04,1182.27001953125,6658900.0,7872617833.056641,GOOGL
2019-09-05,1212.18994140625,6658900.0,8071851600.830078,GOOGL
2019-09-06,1206.3199462890625,6658900.0,8032763890.344238,GOOGL
2019-09-09,1205.27001953125,6658900.0,8025772533.056641,GOOGL
2019-09-10,1205.699951171875,6658900.0,8028635404.858398,GOOGL
2019-09-11,1220.0,6658900.0,8123858000.0,GOOGL
2019-09-12,1234.969970703125,6658900.0,8223541537.915039,GOOGL
2019-09-13,1240.030029296875,6658900.0,8257235962.084961,GOOGL
2019-09-16,1231.6300048828125,6658900.0,8201301039.51416,GOOGL
2019-09-17,1229.8800048828125,6658900.0,8189647964.51416,GOOGL
2019-09-18,1232.6500244140625,6658900.0,8208093247.570801,GOOGL
2019-09-19,1238.75,6658900.0,8248712375.0,GOOGL
2019-09-20,1229.8399658203125,6658900.0,8189381348.400879,GOOGL
2019-09-23,1234.68994140625,6658900.0,8221676850.830078,GOOGL
2019-09-24,1218.3299560546875,6658900.0,8112737344.372559,GOOGL
2019-09-25,1245.93994140625,6658900.0,8296589475.830078,GOOGL
2019-09-26,1242.2900390625,6658900.0,8272285141.113281,GOOGL
2019-09-27,1225.949951171875,6658900.0,8163478129.858398,GOOGL
2019-09-30,1221.1400146484375,6658900.0,8131449243.54248,GOOGL
2019-10-01,1206.0,6658900.0,8030633400.0,GOOGL
2019-10-02,1177.9200439453125,6658900.0,7843651780.627441,GOOGL
2019-10-03,1189.4300537109375,6658900.0,7920295784.655762,GOOGL
2019-10-04,1210.9599609375,6658900.0,8063661283.886719,GOOGL
2019-10-07,1208.25,6658900.0,8045615925.0,GOOGL
2019-10-08,1190.1300048828125,6658900.0,7924956689.51416,GOOGL
2019-10-09,1202.4000244140625,6658900.0,8006661522.570801,GOOGL
2019-10-10,1209.469970703125,6658900.0,8053739587.915039,GOOGL
2019-10-11,1215.7099609375,6658900.0,8095291058.886719,GOOGL
2019-10-14,1217.77001953125,6658900.0,8109008783.056641,GOOGL
2019-10-15,1242.239990234375,6658900.0,8271951870.97168,GOOGL
2019-10-16,1243.0,6658900.0,8277012700.0,GOOGL
2019-10-17,1252.800048828125,6658900.0,8342270245.141602,GOOGL
2019-10-18,1244.4100341796875,6658900.0,8286401976.599121,GOOGL
2019-10-21,1244.280029296875,6658900.0,8285536287.084961,GOOGL
2019-10-22,1241.199951171875,6658900.0,8265026354.858398,GOOGL
2019-10-23,1257.6300048828125,6658900.0,8374432439.51416,GOOGL
2019-10-24,1259.1099853515625,6658900.0,8384287481.45752,GOOGL
2019-10-25,1264.300048828125,6658900.0,8418847595.141602,GOOGL
2019-10-28,1288.97998046875,6658900.0,8583188791.943359,GOOGL
2019-10-29,1260.6600341796875,6658900.0,8394609101.599121,GOOGL
2019-10-30,1260.699951171875,6658900.0,8394874904.858398,GOOGL
2019-10-31,1258.800048828125,6658900.0,8382223645.141602,GOOGL
2019-11-01,1272.25,6658900.0,8471785525.0,GOOGL
2019-11-04,1289.6099853515625,6658900.0,8587383931.45752,GOOGL
2019-11-05,1291.43994140625,6658900.0,8599569425.830078,GOOGL
2019-11-06,1291.010009765625,6658900.0,8596706554.02832,GOOGL
2019-11-07,1306.93994140625,6658900.0,8702782375.830078,GOOGL
2019-11-08,1309.0,6658900.0,8716500100.0,GOOGL
2019-11-11,1298.280029296875,6658900.0,8645116887.08496,GOOGL
2019-11-12,1297.2099609375,6658900.0,8637991408.886719,GOOGL
2019-11-13,1296.1800537109375,6658900.0,8631133359.655762,GOOGL
2019-11-14,1309.1500244140625,6658900.0,8717499097.5708,GOOGL
2019-11-15,1333.5400390625,6658900.0,8879909766.113281,GOOGL
2019-11-18,1319.8399658203125,6658900.0,8788682348.400879,GOOGL
2019-11-19,1312.5899658203125,6658900.0,8740405323.400879,GOOGL
2019-11-20,1301.8599853515625,6658900.0,8668955456.45752,GOOGL
2019-11-21,1300.1400146484375,6658900.0,8657502343.54248,GOOGL
2019-11-22,1293.6700439453125,6658900.0,8614419455.627441,GOOGL
2019-11-25,1305.6400146484375,6658900.0,8694126293.54248,GOOGL
2019-11-26,1313.0,6658900.0,8743135700.0,GOOGL
2019-11-27,1312.1300048828125,6658900.0,8737342489.51416,GOOGL
2019-11-29,1304.0899658203125,6658900.0,8683804673.400879,GOOGL
2019-12-02,1288.8599853515625,6658900.0,8582389756.45752,GOOGL
2019-12-03,1294.739990234375,6658900.0,8621544120.97168,GOOGL
2019-12-04,1318.93994140625,6658900.0,8782689175.830078,GOOGL
2019-12-05,1326.9599609375,6658900.0,8836093683.886719,GOOGL
2019-12-06,1339.3900146484375,6658900.0,8918864168.54248,GOOGL
2019-12-09,1342.989990234375,6658900.0,8942836045.97168,GOOGL
2019-12-10,1342.8900146484375,6658900.0,8942170318.54248,GOOGL
2019-12-11,1344.25,6658900.0,8951226325.0,GOOGL
2019-12-12,1348.489990234375,6658900.0,8979459995.97168,GOOGL
2019-12-13,1346.8699951171875,6658900.0,8968672610.48584,GOOGL
2019-12-16,1360.699951171875,6658900.0,9060764904.858398,GOOGL
2019-12-17,1354.8900146484375,6658900.0,9022077118.54248,GOOGL
2019-12-18,1351.9100341796875,6658900.0,9002233726.599121,GOOGL
2019-12-19,1356.43994140625,6658900.0,9032397925.830078,GOOGL
2019-12-20,1351.219970703125,6658900.0,8997638662.91504,GOOGL
2019-12-23,1350.6300048828125,6658900.0,8993710139.51416,GOOGL
2019-12-24,1344.4300537109375,6658900.0,8952425284.655762,GOOGL
2019-12-26,1362.469970703125,6658900.0,9072551287.91504,GOOGL
2019-12-27,1354.6400146484375,6658900.0,9020412393.54248,GOOGL
2019-12-30,1339.7099609375,6658900.0,8920994658.886719,GOOGL
2019-12-31,1339.3900146484375,6658900.0,8918864168.54248,GOOGL
2020-01-02,1368.6800537109375,6658900.0,9113903609.655762,GOOGL
2020-01-03,1361.52001953125,6658900.0,9066225658.05664,GOOGL
2020-01-06,1397.81005859375,6658900.0,9307877399.169922,GOOGL
2020-01-07,1395.1099853515625,6658900.0,9289897881.45752,GOOGL
2020-01-08,1405.0400390625,6658900.0,9356021116.113281,GOOGL
2020-01-09,1419.7900390625,6658900.0,9454239891.113281,GOOGL
2020-01-10,1428.9599609375,6658900.0,9515301483.886719,GOOGL
2020-01-13,1440.030029296875,6658900.0,9589015962.08496,GOOGL
2020-01-14,1430.5899658203125,6658900.0,9526155523.400879,GOOGL
2020-01-15,1439.199951171875,6658900.0,9583488554.858398,GOOGL
2020-01-16,1450.1600341796875,6658900.0,9656470651.599121,GOOGL
2020-01-17,1479.52001953125,6658900.0,9851975858.05664,GOOGL
2020-01-21,1482.25,6658900.0,9870154525.0,GOOGL
2020-01-22,1483.8699951171875,6658900.0,9880941910.48584,GOOGL
2020-01-23,1484.68994140625,6658900.0,9886401850.830078,GOOGL
2020-01-24,1466.1700439453125,6658900.0,9763079705.627441,GOOGL
2020-01-27,1431.72998046875,6658900.0,9533746766.94336,GOOGL
2020-01-28,1450.5,6658900.0,9658734450.0,GOOGL
2020-01-29,1456.699951171875,6658900.0,9700019304.858398,GOOGL
2020-01-30,1454.25,6658900.0,9683705325.0,GOOGL
2020-01-31,1432.780029296875,6658900.0,9540738937.08496,GOOGL
2020-02-03,1482.5999755859375,6658900.0,9872484977.4292,GOOGL
2020-02-04,1445.4100341796875,6658900.0,9624840876.599121,GOOGL
2020-02-05,1446.050048828125,6658900.0,9629102670.141602,GOOGL
2020-02-06,1475.969970703125,6658900.0,9828336437.91504,GOOGL
2020-02-07,1479.1099853515625,6658900.0,9849245481.45752,GOOGL
2020-02-10,1508.6600341796875,6658900.0,10046016301.599121,GOOGL
2020-02-11,1510.06005859375,6658900.0,10055338924.169922,GOOGL
2020-02-12,1518.6300048828125,6658900.0,10112405339.51416,GOOGL
2020-02-13,1513.3900146484375,6658900.0,10077512768.54248,GOOGL
2020-02-14,1518.72998046875,6658900.0,10113071066.94336,GOOGL
2020-02-18,1519.43994140625,6658900.0,10117798625.830078,GOOGL
2020-02-19,1524.8699951171875,6658900.0,10153956810.48584,GOOGL
2020-02-20,1516.989990234375,6658900.0,10101484645.97168,GOOGL
2020-02-21,1483.4599609375,6658900.0,9878211533.886719,GOOGL
2020-02-24,1419.8599853515625,6658900.0,9454705656.45752,GOOGL
2020-02-25,1386.3199462890625,6658900.0,9231365890.344238,GOOGL
2020-02-26,1390.469970703125,6658900.0,9259000487.91504,GOOGL
2020-02-27,1314.949951171875,6658900.0,8756120229.858398,GOOGL
2020-02-28,1339.25,6658900.0,8917931825.0,GOOGL
2020-03-02,1386.3199462890625,6658900.0,9231365890.344238,GOOGL
2020-03-03,1337.719970703125,6658900.0,8907743512.91504,GOOGL
2020-03-04,1381.5999755859375,6658900.0,9199936077.4292,GOOGL
2020-03-05,1314.760009765625,6658900.0,8754855429.02832,GOOGL
2020-03-06,1295.739990234375,6658900.0,8628203020.97168,GOOGL
2020-03-09,1215.7900390625,6658900.0,8095824291.113281,GOOGL
2020-03-10,1275.1700439453125,6658900.0,8491229805.627441,GOOGL
2020-03-11,1210.9000244140625,6658900.0,8063262172.570801,GOOGL
2020-03-12,1111.550048828125,6658900.0,7401700620.141602,GOOGL
2020-03-13,1214.27001953125,6658900.0,8085702633.056641,GOOGL
2020-03-16,1073.0,6658900.0,7144999700.0,GOOGL
2020-03-17,1118.06005859375,6658900.0,7445050124.169922,GOOGL
2020-03-18,1091.18994140625,6658900.0,7266124700.830078,GOOGL
2020-03-19,1111.6700439453125,6658900.0,7402499655.627441,GOOGL
2020-03-20,1068.2099609375,6658900.0,7113103308.886719,GOOGL
2020-03-23,1054.1300048828125,6658900.0,7019346289.51416,GOOGL
2020-03-24,1130.010009765625,6658900.0,7524623654.02832,GOOGL
2020-03-25,1101.6199951171875,6658900.0,7335577385.48584,GOOGL
2020-03-26,1162.9200439453125,6658900.0,7743768280.627441,GOOGL
2020-03-27,1110.260009765625,6658900.0,7393110379.02832,GOOGL
2020-03-30,1146.31005859375,6658900.0,7633164049.169922,GOOGL
2020-03-31,1161.949951171875,6658900.0,7737308529.858398,GOOGL
2020-04-01,1102.0999755859375,6658900.0,7338773527.429199,GOOGL
2020-04-02,1117.030029296875,6658900.0,7438191262.084961,GOOGL
2020-04-03,1092.699951171875,6658900.0,7276179704.858398,GOOGL
2020-04-06,1183.18994140625,6658900.0,7878743500.830078,GOOGL
2020-04-07,1182.56005859375,6658900.0,7874549174.169922,GOOGL
2020-04-08,1207.0,6658900.0,8037292300.0,GOOGL
2020-04-09,1206.5699462890625,6658900.0,8034428615.344238,GOOGL
2020-04-13,1210.4100341796875,6658900.0,8059999376.599121,GOOGL
2020-04-14,1265.22998046875,6658900.0,8425039916.943359,GOOGL
2020-04-15,1257.300048828125,6658900.0,8372235295.141602,GOOGL
2020-04-16,1257.4300537109375,6658900.0,8373100984.655762,GOOGL
2020-04-17,1279.0,6658900.0,8516733100.0,GOOGL
2020-04-20,1261.1500244140625,6658900.0,8397871897.570801,GOOGL
2020-04-21,1212.1600341796875,6658900.0,8071652451.599121,GOOGL
2020-04-22,1258.4100341796875,6658900.0,8379626576.599121,GOOGL
2020-04-23,1271.1700439453125,6658900.0,8464594205.627441,GOOGL
2020-04-24,1276.5999755859375,6658900.0,8500751577.429199,GOOGL
2020-04-27,1270.8599853515625,6658900.0,8462529556.45752,GOOGL
2020-04-28,1232.5899658203125,6658900.0,8207693323.400879,GOOGL
2020-04-29,1342.1800537109375,6658900.0,8937442759.655762,GOOGL
2020-04-30,1346.699951171875,6658900.0,8967540304.858398,GOOGL
2020-05-01,1317.3199462890625,6658900.0,8771901790.344238,GOOGL
2020-05-04,1322.9000244140625,6658900.0,8809058972.5708,GOOGL
2020-05-05,1349.02001953125,6658900.0,8982989408.05664,GOOGL
2020-05-06,1345.4300537109375,6658900.0,8959084184.655762,GOOGL
2020-05-07,1369.280029296875,6658900.0,9117898787.08496,GOOGL
2020-05-08,1384.3399658203125,6658900.0,9218181398.400879,GOOGL
2020-05-11,1403.5899658203125,6658900.0,9346365223.400879,GOOGL
2020-05-12,1375.1800537109375,6658900.0,9157186459.655762,GOOGL
2020-05-13,1348.3299560546875,6658900.0,8978394344.372559,GOOGL
2020-05-14,1356.8599853515625,6658900.0,9035194956.45752,GOOGL
2020-05-15,1373.06005859375,6658900.0,9143069624.169922,GOOGL
2020-05-18,1385.1800537109375,6658900.0,9223775459.655762,GOOGL
2020-05-19,1374.4000244140625,6658900.0,9151992322.5708,GOOGL
2020-05-20,1409.1600341796875,6658900.0,9383455751.599121,GOOGL
2020-05-21,1406.75,6658900.0,9367407575.0,GOOGL
2020-05-22,1413.239990234375,6658900.0,9410623770.97168,GOOGL
2020-05-26,1421.3699951171875,6658900.0,9464760660.48584,GOOGL
2020-05-27,1420.280029296875,6658900.0,9457502687.08496,GOOGL
2020-05-28,1418.239990234375,6658900.0,9443918270.97168,GOOGL
2020-05-29,1433.52001953125,6658900.0,9545666458.05664,GOOGL
2020-06-01,1434.8699951171875,6658900.0,9554655810.48584,GOOGL
2020-06-02,1442.31005859375,6658900.0,9604198449.169922,GOOGL
2020-06-03,1439.25,6658900.0,9583821825.0,GOOGL
2020-06-04,1414.300048828125,6658900.0,9417682595.141602,GOOGL
2020-06-05,1440.02001953125,6658900.0,9588949308.05664,GOOGL
2020-06-08,1448.0400390625,6658900.0,9642353816.113281,GOOGL
2020-06-09,1452.0799560546875,6658900.0,9669255219.372559,GOOGL
2020-06-10,1464.699951171875,6658900.0,9753290504.858398,GOOGL
2020-06-11,1401.9000244140625,6658900.0,9335112072.5708,GOOGL
2020-06-12,1412.9200439453125,6658900.0,9408493280.627441,GOOGL
2020-06-15,1420.739990234375,6658900.0,9460565520.97168,GOOGL
2020-06-16,1446.469970703125,6658900.0,9631898887.91504,GOOGL
2020-06-17,1452.5400390625,6658900.0,9672318866.113281,GOOGL
2020-06-18,1434.1199951171875,6658900.0,9549661635.48584,GOOGL
2020-06-19,1424.6400146484375,6658900.0,9486535393.54248,GOOGL
2020-06-22,1450.6600341796875,6658900.0,9659800101.599121,GOOGL
2020-06-23,1463.97998046875,6658900.0,9748496291.94336,GOOGL
2020-06-24,1432.699951171875,6658900.0,9540205704.858398,GOOGL
2020-06-25,1441.0999755859375,6658900.0,9596140627.4292,GOOGL
2020-06-26,1362.5400390625,6658900.0,9073017866.113281,GOOGL
2020-06-29,1397.1700439453125,6658900.0,9303615605.627441,GOOGL
2020-06-30,1418.050048828125,6658900.0,9442653470.141602,GOOGL
2020-07-01,1442.0,6658900.0,9602133800.0,GOOGL
2020-07-02,1469.9300537109375,6658900.0,9788117234.655762,GOOGL
2020-07-06,1499.6500244140625,6658900.0,9986019547.5708,GOOGL
2020-07-07,1489.9200439453125,6658900.0,9921228580.627441,GOOGL
2020-07-08,1503.5999755859375,6658900.0,10012321877.4292,GOOGL
2020-07-09,1518.6600341796875,6658900.0,10112605301.599121,GOOGL
2020-07-10,1539.010009765625,6658900.0,10248113754.02832,GOOGL
2020-07-13,1512.22998046875,6658900.0,10069788216.94336,GOOGL
2020-07-14,1520.8599853515625,6658900.0,10127254556.45752,GOOGL
2020-07-15,1516.8800048828125,6658900.0,10100752264.51416,GOOGL
2020-07-16,1514.9200439453125,6658900.0,10087701080.627441,GOOGL
2020-07-17,1516.8499755859375,6658900.0,10100552302.4292,GOOGL
2020-07-20,1563.8399658203125,6658900.0,10413453948.400879,GOOGL
2020-07-21,1555.9200439453125,6658900.0,10360715980.627441,GOOGL
2020-07-22,1564.8499755859375,6658900.0,10420179502.4292,GOOGL
2020-07-23,1516.75,6658900.0,10099886575.0,GOOGL
2020-07-24,1508.2099609375,6658900.0,10043019308.886719,GOOGL
2020-07-27,1529.4300537109375,6658900.0,10184321784.655762,GOOGL
2020-07-28,1503.6500244140625,6658900.0,10012655147.5708,GOOGL
2020-07-29,1523.510009765625,6658900.0,10144900804.02832,GOOGL
2020-07-30,1538.3699951171875,6658900.0,10243851960.48584,GOOGL
2020-07-31,1487.949951171875,6658900.0,9908109929.858398,GOOGL
2020-08-03,1482.760009765625,6658900.0,9873550629.02832,GOOGL
2020-08-04,1473.300048828125,6658900.0,9810557695.141602,GOOGL
2020-08-05,1479.0899658203125,6658900.0,9849112173.400879,GOOGL
2020-08-06,1504.949951171875,6658900.0,10021311229.858398,GOOGL
2020-08-07,1498.3699951171875,6658900.0,9977495960.48584,GOOGL
2020-08-10,1496.8199462890625,6658900.0,9967174340.344238,GOOGL
2020-08-11,1480.5400390625,6658900.0,9858768066.113281,GOOGL
2020-08-12,1507.239990234375,6658900.0,10036560370.97168,GOOGL
2020-08-13,1516.6500244140625,6658900.0,10099220847.5708,GOOGL
2020-08-14,1504.6300048828125,6658900.0,10019180739.51416,GOOGL
2020-08-17,1516.239990234375,6658900.0,10096490470.97168,GOOGL
2020-08-18,1555.780029296875,6658900.0,10359783637.08496,GOOGL
2020-08-19,1544.6099853515625,6658900.0,10285403431.45752,GOOGL
2020-08-20,1576.25,6658900.0,10496091125.0,GOOGL
2020-08-21,1575.5699462890625,6658900.0,10491562715.344238,GOOGL
2020-08-24,1585.1500244140625,6658900.0,10555355497.5708,GOOGL
2020-08-25,1605.8499755859375,6658900.0,10693194402.4292,GOOGL
2020-08-26,1644.1300048828125,6658900.0,10948097289.51416,GOOGL
2020-08-27,1628.52001953125,6658900.0,10844151958.05664,GOOGL
2020-08-28,1639.4300537109375,6658900.0,10916800784.655762,GOOGL
2020-08-31,1629.530029296875,6658900.0,10850877512.08496,GOOGL
2020-09-01,1655.0799560546875,6658900.0,11021011919.372559,GOOGL
2020-09-02,1717.3900146484375,6658900.0,11435928368.54248,GOOGL
2020-09-03,1629.510009765625,6658900.0,10850744204.02832,GOOGL
2020-09-04,1581.2099609375,6658900.0,10529119008.886719,GOOGL
2020-09-08,1523.5999755859375,6658900.0,10145499877.4292,GOOGL
2020-09-09,1547.22998046875,6658900.0,10302849716.94336,GOOGL
2020-09-10,1526.050048828125,6658900.0,10161814670.141602,GOOGL
2020-09-11,1515.760009765625,6658900.0,10093294329.02832,GOOGL
2020-09-14,1508.8299560546875,6658900.0,10047147794.372559,GOOGL
2020-09-15,1535.1199951171875,6658900.0,10222210535.48584,GOOGL
2020-09-16,1512.0899658203125,6658900.0,10068855873.400879,GOOGL
2020-09-17,1487.0400390625,6658900.0,9902050916.113281,GOOGL
2020-09-18,1451.0899658203125,6658900.0,9662662973.400879,GOOGL
2020-09-21,1430.1400146484375,6658900.0,9523159343.54248,GOOGL
2020-09-22,1459.8199462890625,6658900.0,9720795040.344238,GOOGL
2020-09-23,1409.3900146484375,6658900.0,9384987168.54248,GOOGL
2020-09-24,1422.8599853515625,6658900.0,9474682356.45752,GOOGL
2020-09-25,1439.06005859375,6658900.0,9582557024.169922,GOOGL
2020-09-28,1458.6600341796875,6658900.0,9713071301.599121,GOOGL
2020-09-29,1466.02001953125,6658900.0,9762080708.05664,GOOGL
2020-09-30,1465.5999755859375,6658900.0,9759283677.4292,GOOGL
2020-10-01,1487.9000244140625,6658900.0,9907777472.5708,GOOGL
2020-10-02,1455.5999755859375,6658900.0,9692694677.4292,GOOGL
2020-10-05,1482.8299560546875,6658900.0,9874016394.372559,GOOGL
2020-10-06,1451.02001953125,6658900.0,9662197208.05664,GOOGL
2020-10-07,1459.1400146484375,6658900.0,9716267443.54248,GOOGL
2020-10-08,1483.4300537109375,6658900.0,9878012384.655762,GOOGL
2020-10-09,1510.449951171875,6658900.0,10057935179.858398,GOOGL
2020-10-12,1564.5899658203125,6658900.0,10418448123.400879,GOOGL
2020-10-13,1567.0699462890625,6658900.0,10434962065.344238,GOOGL
2020-10-14,1563.43994140625,6658900.0,10410790225.830078,GOOGL
2020-10-15,1555.469970703125,6658900.0,10357718987.91504,GOOGL
2020-10-16,1567.699951171875,6658900.0,10439157204.858398,GOOGL
2020-10-19,1529.949951171875,6658900.0,10187783729.858398,GOOGL
2020-10-20,1551.0799560546875,6658900.0,10328486319.372559,GOOGL
